,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60,a61,a62,a63,a64,a65,a66,a67,a68,a69,a70,a71,a72,a73,a74,a75,a76,a77,a78,a79,a80,a81,a82,a83,a84,a85,a86,a87,a88,a89,a90,a91,a92,a93,a94,a95,a96,a97,a98,a99,a100,a101,a102,a103,a104,a105,a106,a107,a108,a109,a110,a111,a112,a113,a114,a115,a116,a117,a118,a119,a120,a121,a122,a123,a124,a125,a126,a127,a128,a129,a130,a131,a132,a133,a134,a135,a136,a137,a138,a139,a140,a141,a142,a143,a144,a145,a146,a147,Class
496,0.223796,0.213132,0.355114,0.949959,0.168317,0.432494,0.790055,0.995773,0.995506,0.121461,0.049111,0.048578,0.338256,0.5375,0.628205,0.772871,0.227027,0.989796,0.329114,0.614198,0.299568,0.389691,0.072518,0.745098,0.956008,0.573186,0.3103,0.811114,0.995858,0.995966,0.133806,0.032251,0.030998,0.0406,0.783133,0.305263,0.625344,0.221698,0.918367,0.342105,0.213405,0.191352,0.381818,0.072326,0.727273,0.957384,0.618037,0.355322,0.813823,0.995858,0.995966,0.121914,0.027888,0.026165,0.043032,0.764706,0.3125,0.510695,0.206731,0.917526,0.333333,0.174323,0.270269,0.298611,0.046418,0.490435,0.953664,0.254489,0.313043,0.81996,0.986788,0.988402,0.121782,0.097454,0.085924,0.039528,0.702703,0.39,0.517949,0.235577,0.917526,0.351351,0.118777,0.313175,0.228935,0.053227,0.553106,0.943378,0.196459,0.265602,0.834024,0.969171,0.96952,0.145879,0.213806,0.229555,0.039707,0.710526,0.373737,0.453608,0.235577,0.938144,0.364865,0.10738,0.398337,0.28655,0.071478,0.347751,0.912907,0.236436,0.188011,0.852026,0.923541,0.907771,0.252482,0.363836,0.421537,0.014309,0.792208,0.425532,0.548969,0.426606,0.793814,0.410959,0.117704,0.217722,0.28655,0.071478,0.347751,0.912907,0.236436,0.184657,0.852026,0.923541,0.907771,0.238811,0.363836,0.421537,0.012559,0.792208,0.4,0.548969,0.426606,0.793814,0.410959,0.082374,0.217722,3
497,0.144476,0.156679,0.130682,0.917177,0.072136,0.132723,0.797485,0.941257,0.946926,0.090107,0.128704,0.141588,0.045224,0.4875,0.833333,0.652997,0.816216,0.663265,0.367089,0.280864,0.292598,0.23299,0.091347,0.318627,0.914565,0.143911,0.169492,0.80225,0.936245,0.942743,0.056899,0.075323,0.085987,0.023226,0.590361,0.715789,0.465565,0.617925,0.785714,0.381579,0.161787,0.324542,0.484848,0.189079,0.578947,0.914674,0.322281,0.364318,0.804885,0.933814,0.941689,0.064185,0.094458,0.099821,0.009304,0.623529,0.260417,0.377005,0.451923,0.556701,0.373333,0.29012,0.352315,0.454861,0.284534,0.453913,0.901096,0.269969,0.437681,0.797455,0.918729,0.924751,0.07334,0.123067,0.13056,0.028975,0.567568,0.25,0.387179,0.269231,0.835052,0.378378,0.382969,0.324319,0.416534,0.28392,0.523046,0.903,0.249001,0.438316,0.81082,0.918729,0.924751,0.073278,0.123067,0.13056,0.028975,0.552632,0.242424,0.286082,0.269231,0.835052,0.378378,0.362355,0.453562,0.404971,0.325652,0.423875,0.903423,0.211879,0.27248,0.823527,0.913825,0.918302,0.142786,0.221509,0.222184,0.020211,0.688312,0.329787,0.420103,0.37156,0.824742,0.39726,0.333763,0.343699,0.404971,0.325652,0.423875,0.903423,0.211879,0.267618,0.823527,0.913825,0.918302,0.135055,0.221509,0.222184,0.017739,0.688312,0.3,0.420103,0.37156,0.824742,0.39726,0.233582,0.343699,3
498,0.107649,0.004516,0.110795,0.217423,0.107496,0.105263,0.421455,0.104012,0.112709,0.21796,0.21733,0.231635,0.009229,0.6875,0.75641,0.419558,0.654054,0.132653,0.987342,0.033951,0.344892,0.156701,0.028101,0.316176,0.297144,0.098401,0.101695,0.518245,0.16371,0.18699,0.422885,0.342489,0.343524,0.005852,0.951807,0.768421,0.826446,0.783019,0.510204,0.947368,0.065485,0.050416,0.153535,0.0279,0.308612,0.297572,0.106101,0.115442,0.519977,0.16371,0.18699,0.385302,0.29615,0.289964,0.006203,0.929412,0.770833,0.705882,0.778846,0.505155,0.946667,0.053493,0.101789,0.163194,0.036487,0.210435,0.352511,0.074923,0.13913,0.556828,0.228059,0.247414,0.524051,0.409808,0.410649,0.008943,0.932432,0.71,0.869231,0.817308,0.185567,0.864865,0.063319,0.085152,0.149444,0.03566,0.242485,0.353256,0.069103,0.139332,0.56616,0.228059,0.247414,0.523608,0.409808,0.410649,0.008943,0.907895,0.707071,0.770619,0.817308,0.185567,0.864865,0.058872,0.147648,0.137427,0.029042,0.209343,0.353256,0.069103,0.087193,0.56616,0.228059,0.247414,0.511913,0.443019,0.438916,0.008943,0.896104,0.691489,0.770619,0.825688,0.185567,0.876712,0.045792,0.169064,0.137427,0.029042,0.209343,0.353256,0.069103,0.085638,0.56616,0.228059,0.247414,0.484194,0.443019,0.438916,0.007849,0.896104,0.677778,0.770619,0.825688,0.185567,0.876712,0.032047,0.169064,8
499,0.27762,0.310578,0.227273,0.948361,0.104668,0.231121,0.783611,0.996653,0.99636,0.054186,0.030765,0.030213,0.030457,0.1875,0.820513,0.561514,0.891892,0.479592,0.329114,0.515432,0.424142,0.241237,0.6089,0.276961,0.948776,0.063961,0.149935,0.785692,0.998289,0.997845,0.02376,0.008115,0.009766,0.003658,0.0,0.873684,0.363636,0.971698,0.193878,0.328947,0.401387,0.546219,0.236364,0.608819,0.270335,0.950142,0.068966,0.170915,0.788317,0.998289,0.997845,0.021648,0.007017,0.008244,0.003877,0.0,0.875,0.256684,0.971154,0.185567,0.32,0.327879,0.694493,0.21875,1.0,0.206957,0.950431,0.018576,0.176812,0.790844,0.997911,0.997263,0.025407,0.009371,0.011478,0.003041,0.148649,0.85,0.271795,0.932692,0.309278,0.324324,0.400873,0.634655,0.200318,1.0,0.238477,0.952439,0.017133,0.177068,0.804098,0.997911,0.997263,0.025385,0.009371,0.011478,0.003041,0.144737,0.848485,0.170103,0.932692,0.309278,0.324324,0.379353,0.850506,0.184211,0.814412,0.205882,0.952439,0.017133,0.110808,0.804098,0.997911,0.997263,0.024818,0.01013,0.012268,0.003041,0.142857,0.840426,0.170103,0.93578,0.309278,0.328767,0.295066,0.858721,0.184211,0.814412,0.205882,0.952439,0.017133,0.108831,0.804098,0.997911,0.997263,0.023474,0.01013,0.012268,0.002669,0.142857,0.833333,0.170103,0.93578,0.309278,0.328767,0.2065,0.858721,1
500,0.13881,0.954316,0.147727,0.965894,0.048091,0.132723,0.829753,0.999384,0.999056,0.0207,0.009596,0.010367,0.058145,0.425,0.884615,0.40694,0.854054,0.673469,0.35443,0.722222,0.286938,0.051546,0.338855,0.120098,0.965418,0.01845,0.052151,0.831541,0.99964,0.999175,0.0,0.015189,0.016348,0.034199,0.409639,0.936842,0.209366,0.721698,0.816327,0.355263,0.191834,0.399599,0.050505,0.338718,0.117225,0.966807,0.019894,0.058471,0.834319,0.99964,0.999175,0.0,0.013134,0.013799,0.036247,0.4,0.9375,0.106952,0.716346,0.814433,0.346667,0.156702,0.519217,0.043403,0.195746,0.073043,0.966501,0.009288,0.056522,0.833816,0.999637,0.999165,0.0,0.011401,0.012115,0.033447,0.310811,0.94,0.102564,0.716346,0.814433,0.351351,0.10786,0.543255,0.039746,0.195056,0.084168,0.968543,0.008567,0.056604,0.84779,0.999637,0.999165,0.0,0.011401,0.012115,0.033447,0.302632,0.939394,0.0,0.716346,0.814433,0.351351,0.101161,0.733598,0.03655,0.158856,0.072664,0.968543,0.008567,0.035422,0.84779,0.999637,0.999165,0.0,0.012325,0.012949,0.033447,0.298701,0.93617,0.0,0.729358,0.814433,0.356164,0.078684,0.744009,0.03655,0.158856,0.072664,0.968543,0.008567,0.03479,0.84779,0.999637,0.999165,0.0,0.012325,0.012949,0.029356,0.298701,0.933333,0.0,0.729358,0.814433,0.356164,0.055067,0.744009,1
501,0.339943,0.024666,0.346591,0.444617,0.158416,0.272311,0.695354,0.276278,0.332689,0.649011,0.499577,0.576422,0.004153,0.7375,0.666667,0.84858,0.72973,0.255102,0.898734,0.148148,0.211405,0.587629,0.018747,0.377451,0.481411,0.257073,0.391134,0.722745,0.310221,0.376089,0.424343,0.438618,0.418684,0.011339,0.746988,0.505263,0.823691,0.542453,0.622449,0.881579,0.127119,0.275386,0.911111,0.082794,0.495215,0.51525,0.314324,0.683658,0.684213,0.393471,0.431053,0.692366,0.56855,0.5319,0.005621,0.882353,0.34375,1.0,0.548077,0.020619,0.733333,0.311517,0.156125,0.817708,0.055325,0.306087,0.492644,0.126316,0.691304,0.656131,0.37807,0.408675,0.655149,0.488209,0.479356,0.006081,0.891892,0.37,0.982051,0.552885,0.175258,0.72973,0.240611,0.12798,0.942766,0.110889,0.53507,0.528194,0.202741,0.857765,0.690792,0.420885,0.443285,0.62701,0.563798,0.519528,0.000179,0.868421,0.191919,0.938144,0.403846,0.56701,0.702703,0.389303,0.203738,0.621345,0.107975,0.449827,0.540166,0.16048,0.385104,0.713674,0.422928,0.453677,0.702019,0.609826,0.581871,0.000179,0.909091,0.244681,0.896907,0.486239,0.536082,0.726027,0.250242,0.142942,0.621345,0.107975,0.449827,0.540166,0.16048,0.378234,0.713674,0.422928,0.453677,0.664006,0.609826,0.581871,0.000157,0.909091,0.211111,0.896907,0.486239,0.536082,0.726027,0.17513,0.142942,4
502,0.325779,0.050026,0.357955,0.48265,0.192362,0.318078,0.734023,0.31886,0.362754,0.29102,0.304826,0.312204,0.071989,0.75,0.589744,0.876972,0.551351,0.816327,0.873418,0.237654,0.181836,0.237113,0.011248,0.303922,0.475941,0.167282,0.181226,0.735838,0.305358,0.351426,0.181117,0.209738,0.212102,0.02853,0.722892,0.663158,0.603306,0.556604,0.816327,0.894737,0.05547,0.27202,0.515152,0.030084,0.593301,0.482243,0.448276,0.490255,0.66304,0.35448,0.394517,0.714964,0.461137,0.445341,0.048459,0.917647,0.208333,0.794118,0.216346,0.938144,0.773333,0.142228,0.098348,0.494792,0.037344,0.495652,0.434174,0.289783,0.42029,0.577567,0.328581,0.365994,0.817751,0.545682,0.542643,0.005187,0.959459,0.38,0.871795,0.384615,0.546392,0.72973,0.131878,0.042746,0.483307,0.048985,0.58517,0.502324,0.252427,0.439768,0.606584,0.420976,0.451403,0.729396,0.744026,0.709389,0.002683,0.921053,0.494949,0.804124,0.447115,0.505155,0.635135,0.148839,0.109325,0.69883,0.141637,0.487889,0.466219,0.222159,0.488647,0.59581,0.373167,0.404129,0.865983,0.769542,0.734197,0.026829,0.935065,0.414894,0.881443,0.417431,0.783505,0.684932,0.350532,0.102837,0.69883,0.141637,0.487889,0.466219,0.222159,0.479929,0.59581,0.373167,0.404129,0.819092,0.769542,0.734197,0.023548,0.935065,0.388889,0.881443,0.417431,0.783505,0.684932,0.245317,0.102837,8
503,0.164306,0.055411,0.221591,0.954753,0.082037,0.26087,0.820399,0.981241,0.994113,0.194216,0.087779,0.050355,0.193816,0.8,0.833333,0.753943,0.437838,0.938776,0.367089,0.222222,0.116679,0.325773,0.041121,0.519608,0.944187,0.353014,0.3103,0.793611,0.981045,0.99372,0.124844,0.081565,0.053928,0.068581,0.722892,0.389474,0.608815,0.245283,0.959184,0.342105,0.159476,0.261303,0.614141,0.13979,0.925837,0.936772,0.972149,0.542729,0.828811,0.954435,0.961814,0.181162,0.20565,0.20681,0.037023,0.705882,0.270833,0.636364,0.173077,0.948454,0.373333,0.33606,0.348569,0.53125,0.082023,0.657391,0.933518,0.44644,0.526087,0.829877,0.948922,0.95704,0.167005,0.223489,0.215846,0.034162,0.675676,0.31,0.617949,0.173077,0.948454,0.378378,0.234934,0.355394,0.513514,0.08679,0.757515,0.927133,0.412907,0.56894,0.845212,0.935165,0.944885,0.202911,0.310167,0.290929,0.037739,0.671053,0.262626,0.53866,0.153846,0.958763,0.391892,0.243781,0.415626,0.472222,0.070683,0.653979,0.927133,0.412907,0.35604,0.845212,0.935165,0.944885,0.198379,0.335303,0.310956,0.037739,0.662338,0.223404,0.53866,0.192661,0.958763,0.39726,0.189616,0.432009,0.447368,0.072003,0.645329,0.917649,0.40434,0.330062,0.83582,0.925948,0.935699,0.283725,0.416174,0.394445,0.033124,0.662338,0.2,0.548969,0.197248,0.958763,0.39726,0.127962,0.286179,3
504,0.0,0.006427,0.042614,0.503424,0.021216,0.011442,0.230442,0.482496,0.762808,0.266971,0.269546,0.287322,0.023073,0.8375,0.884615,0.429022,0.686486,0.459184,0.113924,0.024691,0.168825,0.0,0.002967,0.063725,0.401215,0.01599,0.003911,0.216288,0.375191,0.587971,0.388704,0.636288,0.872187,0.001829,0.759036,0.947368,0.391185,0.787736,0.102041,0.184211,0.006934,0.261905,0.0,0.002761,0.062201,0.401792,0.017241,0.002999,0.217011,0.375191,0.587971,0.354159,0.550198,0.736201,0.001938,0.741176,0.947917,0.283422,0.783654,0.092784,0.173333,0.005664,0.354612,0.019097,0.006478,0.073043,0.603636,0.018576,0.023188,0.33916,0.613939,0.822176,0.431402,0.674371,0.673043,0.017886,0.837838,0.88,0.517949,0.725962,0.690722,0.135135,0.012227,0.235448,0.017488,0.005625,0.084168,0.604911,0.017133,0.023222,0.344843,0.613939,0.822176,0.431037,0.674371,0.673043,0.017886,0.815789,0.878788,0.417526,0.725962,0.690722,0.135135,0.010365,0.339888,0.016082,0.004581,0.072664,0.604911,0.017133,0.014532,0.344843,0.613939,0.822176,0.42141,0.729022,0.719373,0.017886,0.805195,0.87234,0.417526,0.738532,0.690722,0.136986,0.008062,0.357693,0.016082,0.004581,0.072664,0.604911,0.017133,0.014273,0.344843,0.613939,0.822176,0.398592,0.729022,0.719373,0.015699,0.805195,0.866667,0.417526,0.738532,0.690722,0.136986,0.005642,0.357693,5
505,0.271955,0.33507,0.340909,0.905123,0.158416,0.329519,0.799141,0.925492,0.925804,0.114764,0.145357,0.155509,0.134749,0.5375,0.679487,0.735016,0.459459,0.938776,0.379747,0.651235,0.258275,0.482474,0.272435,0.720588,0.905108,0.554736,0.323338,0.795366,0.92805,0.929999,0.087536,0.127549,0.132484,0.016825,0.590361,0.431579,0.556474,0.415094,0.489796,0.381579,0.432974,0.312722,0.468687,0.273027,0.700957,0.905715,0.596817,0.370315,0.797436,0.92733,0.929311,0.086593,0.120007,0.120609,0.017833,0.576471,0.4375,0.44385,0.403846,0.484536,0.373333,0.353682,0.386488,0.435764,0.163999,0.485217,0.907796,0.265635,0.388406,0.801847,0.928581,0.930179,0.109756,0.108855,0.110155,0.016455,0.635135,0.49,0.451282,0.423077,0.484536,0.378378,0.265066,0.283063,0.478537,0.180778,0.51503,0.913987,0.215877,0.465893,0.824908,0.930034,0.931663,0.147741,0.130408,0.129603,0.016455,0.736842,0.494949,0.414948,0.471154,0.474227,0.378378,0.302239,0.323764,0.440058,0.147228,0.444637,0.913987,0.215877,0.291553,0.824908,0.930034,0.931663,0.144441,0.140976,0.138524,0.016455,0.727273,0.468085,0.414948,0.495413,0.474227,0.383562,0.235085,0.341872,0.440058,0.147228,0.444637,0.913987,0.215877,0.286351,0.824908,0.930034,0.931663,0.13662,0.140976,0.138524,0.014443,0.727273,0.444444,0.414948,0.495413,0.474227,0.383562,0.164523,0.341872,3
506,0.291785,0.037172,0.326705,0.785408,0.100424,0.258581,0.668188,0.812013,0.819522,0.190563,0.188259,0.211197,0.023073,0.675,0.692308,0.741325,0.745946,0.5,0.35443,0.179012,0.230576,0.243299,0.065966,0.362745,0.806091,0.109471,0.153846,0.690304,0.832373,0.84079,0.166528,0.236163,0.25138,0.001097,0.73494,0.705263,0.69146,0.787736,0.408163,0.355263,0.128659,0.225126,0.238384,0.067628,0.356459,0.803305,0.124668,0.173913,0.69103,0.827645,0.835381,0.161603,0.231378,0.244982,0.000775,0.705882,0.697917,0.585561,0.774038,0.412371,0.346667,0.106356,0.321769,0.204861,0.078522,0.137391,0.836347,0.035294,0.168116,0.736959,0.857798,0.856646,0.257453,0.343589,0.348637,0.003577,0.810811,0.79,0.717949,0.894231,0.082474,0.364865,0.10524,0.210736,0.187599,0.077732,0.158317,0.838114,0.032553,0.16836,0.749309,0.857798,0.856646,0.257235,0.343589,0.348637,0.003577,0.789474,0.787879,0.618557,0.894231,0.082474,0.364865,0.098673,0.30828,0.172515,0.063306,0.136678,0.838114,0.032553,0.105359,0.749309,0.857798,0.856646,0.251489,0.371433,0.372636,0.003577,0.779221,0.776596,0.618557,0.899083,0.082474,0.369863,0.076749,0.326679,0.172515,0.063306,0.136678,0.838114,0.032553,0.103479,0.749309,0.857798,0.856646,0.237872,0.371433,0.372636,0.00314,0.779221,0.766667,0.618557,0.899083,0.082474,0.369863,0.053712,0.326679,1
507,0.15864,0.11777,0.332386,0.57214,0.106082,0.1373,0.658611,0.502444,0.515369,0.113242,0.165114,0.149289,0.024919,0.7125,0.75641,0.678233,0.8,0.612245,0.594937,0.243827,0.195228,0.115464,0.027318,0.281863,0.5668,0.092251,0.078227,0.660022,0.493066,0.507106,0.0594,0.106742,0.095329,0.009876,0.686747,0.8,0.429752,0.773585,0.612245,0.605263,0.057011,0.28897,0.113131,0.027117,0.27512,0.567615,0.099469,0.088456,0.662227,0.493066,0.507106,0.054121,0.092299,0.080466,0.010467,0.670588,0.802083,0.320856,0.769231,0.608247,0.6,0.04657,0.386966,0.321181,0.086906,0.257391,0.563859,0.073065,0.542029,0.657716,0.49403,0.50007,0.262364,0.307824,0.285669,0.144518,0.891892,0.75,0.671795,0.269231,0.979381,0.608108,0.247598,0.116169,0.18124,0.233719,0.244489,0.562327,0.032553,0.560232,0.659669,0.496073,0.499049,0.242173,0.285179,0.274191,0.321588,0.894737,0.838384,0.536082,0.182692,1.0,0.594595,0.397595,0.123448,0.134503,0.329535,0.214533,0.532372,0.035408,0.405086,0.630939,0.466288,0.469729,0.404699,0.418707,0.397001,0.536219,0.948052,0.797872,0.592784,0.123853,1.0,0.616438,0.458562,0.045073,0.131579,0.421669,0.226644,0.517536,0.037122,0.443354,0.614779,0.452123,0.456367,0.459468,0.483539,0.46243,0.579121,0.974026,0.777778,0.675258,0.100917,1.0,0.616438,0.396976,0.041173,4
508,0.382436,0.01876,0.389205,0.528947,0.224894,0.331808,0.772825,0.349993,0.42877,0.341248,0.241603,0.276363,0.002769,0.7875,0.5,0.719243,0.643243,0.163265,0.860759,0.145062,0.213968,0.115464,0.011372,0.164216,0.584322,0.072571,0.074316,0.811384,0.40932,0.490098,0.365361,0.47732,0.447558,0.003658,0.927711,0.789474,0.672176,0.820755,0.357143,0.815789,0.033898,0.075991,0.585859,0.038368,0.535885,0.543893,0.356764,0.493253,0.705386,0.416389,0.471119,0.62894,0.375855,0.351254,0.027137,0.964706,0.416667,0.834225,0.379808,0.814433,0.72,0.161737,0.039168,0.703125,0.050967,0.408696,0.491379,0.287926,0.649275,0.631407,0.382656,0.425563,0.723577,0.474621,0.471704,0.022536,0.959459,0.44,0.907692,0.413462,0.793814,0.702703,0.218777,0.043854,0.667727,0.054157,0.48497,0.510634,0.239292,0.674891,0.653407,0.404858,0.445326,0.718565,0.538185,0.518093,0.022536,0.934211,0.464646,0.811856,0.427885,0.793814,0.689189,0.221393,0.093503,0.595029,0.070139,0.377163,0.461336,0.18675,0.421435,0.62035,0.346697,0.39202,0.726671,0.570319,0.551372,0.027544,0.948052,0.5,0.832474,0.463303,0.804124,0.739726,0.217027,0.078849,0.595029,0.070139,0.377163,0.461336,0.18675,0.413916,0.62035,0.346697,0.39202,0.687324,0.570319,0.551372,0.024176,0.948052,0.477778,0.832474,0.463303,0.804124,0.739726,0.151884,0.078849,8
509,0.087819,0.025013,0.144886,0.663136,0.079208,0.075515,0.774123,0.58021,0.588666,0.269406,0.307084,0.289692,0.00323,0.825,0.858974,0.719243,0.843243,0.183673,0.620253,0.083333,0.15896,0.158763,0.013144,0.343137,0.593454,0.141451,0.113429,0.696153,0.526475,0.515311,0.549604,0.504994,0.485138,0.019203,0.915663,0.642105,0.713499,0.632075,0.612245,0.605263,0.045455,0.058024,0.39596,0.063754,0.41866,0.655541,0.274536,0.338831,0.761455,0.587213,0.570918,0.449867,0.482548,0.434229,0.029269,0.905882,0.489583,0.823529,0.423077,0.85567,0.6,0.157961,0.108038,0.342014,0.083048,0.33913,0.637697,0.133127,0.301449,0.732929,0.574529,0.560102,0.445969,0.386381,0.369361,0.014666,0.932432,0.47,0.853846,0.471154,0.752577,0.594595,0.155895,0.063375,0.313196,0.082261,0.390782,0.639044,0.122787,0.301887,0.745212,0.574529,0.560102,0.445591,0.386381,0.369361,0.014666,0.907895,0.464646,0.755155,0.471154,0.752577,0.594595,0.146766,0.119794,0.30117,0.104325,0.240484,0.655195,0.065106,0.19891,0.782274,0.57639,0.568824,0.459298,0.403005,0.355597,0.016276,0.922078,0.617021,0.768041,0.614679,0.762887,0.630137,0.148662,0.103463,0.30117,0.104325,0.240484,0.655195,0.065106,0.195361,0.782274,0.57639,0.568824,0.434429,0.403005,0.355597,0.014286,0.922078,0.6,0.768041,0.614679,0.762887,0.630137,0.10404,0.103463,4
510,0.135977,0.222859,0.267045,0.708839,0.090523,0.144165,0.621241,0.772029,0.681422,0.143379,0.190517,0.185723,0.070143,0.4625,0.807692,0.769716,0.751351,0.72449,0.341772,0.348765,0.288168,0.142268,0.089946,0.372549,0.706286,0.091021,0.140808,0.623127,0.769473,0.677134,0.084827,0.13171,0.129724,0.054865,0.445783,0.642105,0.520661,0.419811,0.938776,0.342105,0.144068,0.411295,0.139394,0.089759,0.363636,0.707302,0.098143,0.16042,0.625209,0.769473,0.677134,0.077288,0.11389,0.109498,0.058151,0.435294,0.645833,0.409091,0.408654,0.938144,0.333333,0.117684,0.533199,0.119792,0.051872,0.252174,0.704601,0.04582,0.155072,0.624072,0.767537,0.673254,0.068936,0.09886,0.097242,0.053658,0.351351,0.66,0.392308,0.408654,0.938144,0.337838,0.080786,0.557834,0.109698,0.051058,0.290581,0.706089,0.042262,0.155298,0.63453,0.767537,0.673254,0.068878,0.09886,0.097242,0.053658,0.342105,0.656566,0.291237,0.408654,0.938144,0.337838,0.075456,0.752246,0.100877,0.041583,0.250865,0.706089,0.042262,0.097184,0.63453,0.767537,0.673254,0.06734,0.106872,0.103936,0.053658,0.337662,0.638298,0.291237,0.43578,0.938144,0.342466,0.058691,0.762306,0.100877,0.041583,0.250865,0.706089,0.042262,0.09545,0.63453,0.767537,0.673254,0.063693,0.106872,0.103936,0.047096,0.337662,0.622222,0.291237,0.43578,0.938144,0.342466,0.041074,0.762306,1
511,0.283286,0.020323,0.423295,0.432655,0.217822,0.290618,0.737782,0.239465,0.292378,0.297108,0.235394,0.276955,0.060914,0.8125,0.551282,0.728707,0.475676,0.795918,0.987342,0.138889,0.217357,0.210309,0.01232,0.384804,0.469219,0.124231,0.16558,0.783127,0.268077,0.321307,0.246144,0.251561,0.223992,0.027615,0.879518,0.652632,0.652893,0.514151,0.826531,0.973684,0.0547,0.14034,0.179798,0.02448,0.318182,0.393157,0.164456,0.148426,0.676403,0.214273,0.259741,0.51937,0.285175,0.298387,0.017058,0.988235,0.78125,0.724599,0.668269,0.701031,0.986667,0.056639,0.018409,0.154514,0.014147,0.21913,0.387556,0.07678,0.143478,0.675421,0.207673,0.250847,0.463245,0.24754,0.265264,0.01574,0.986486,0.79,0.694872,0.668269,0.701031,1.0,0.038428,0.021048,0.141494,0.013301,0.252505,0.388375,0.070817,0.143687,0.68674,0.207673,0.250847,0.462853,0.24754,0.265264,0.01574,0.960526,0.787879,0.595361,0.668269,0.701031,1.0,0.03524,0.065654,0.635965,0.162525,0.344291,0.571341,0.187322,0.409628,0.815608,0.402724,0.464069,0.535903,0.583826,0.524791,0.011805,0.896104,0.329787,0.775773,0.458716,0.608247,0.835616,0.323767,0.120462,0.818713,0.20966,0.352941,0.563266,0.19189,0.499554,0.812339,0.391646,0.454697,0.563693,0.551747,0.50639,0.002983,0.909091,0.277778,0.778351,0.495413,0.216495,0.835616,0.309185,0.091939,8
512,0.133144,0.552718,0.215909,0.625011,0.069307,0.114416,0.543323,0.684266,0.601699,0.128463,0.168784,0.167358,0.032303,0.525,0.820513,0.753943,0.945946,0.346939,0.329114,0.515432,0.247996,0.119588,0.234446,0.276961,0.620341,0.02952,0.089961,0.548076,0.676587,0.593197,0.101501,0.120891,0.115499,0.023226,0.60241,0.915789,0.550964,0.778302,0.72449,0.342105,0.191834,0.270566,0.117172,0.234288,0.270335,0.621234,0.03183,0.101949,0.549907,0.676587,0.593197,0.09248,0.104534,0.097491,0.024617,0.588235,0.916667,0.438503,0.774038,0.721649,0.333333,0.156702,0.364965,0.100694,0.135396,0.184348,0.617738,0.014861,0.098551,0.548542,0.673871,0.588309,0.082486,0.090739,0.086561,0.022715,0.527027,0.92,0.420513,0.774038,0.721649,0.337838,0.10786,0.382412,0.09221,0.134654,0.212425,0.619043,0.013706,0.098694,0.557735,0.673871,0.588309,0.082417,0.090739,0.086561,0.022715,0.513158,0.919192,0.319588,0.774038,0.721649,0.337838,0.101161,0.527868,0.084795,0.109664,0.183391,0.619043,0.013706,0.061762,0.557735,0.673871,0.588309,0.080576,0.098092,0.09252,0.022715,0.506494,0.914894,0.319588,0.784404,0.721649,0.342466,0.078684,0.542142,0.084795,0.109664,0.183391,0.619043,0.013706,0.06066,0.557735,0.673871,0.588309,0.076213,0.098092,0.09252,0.019937,0.506494,0.911111,0.319588,0.784404,0.721649,0.342466,0.055067,0.542142,1
513,0.441926,0.026229,0.568182,0.436581,0.23338,0.384439,0.700949,0.269453,0.310354,0.309589,0.24245,0.231635,0.034149,0.8,0.487179,0.785489,0.545946,0.55102,0.911392,0.191358,0.194108,0.472165,0.042316,0.458333,0.389347,0.210332,0.294654,0.623757,0.238991,0.276336,0.487912,0.277154,0.301911,0.001829,0.939759,0.557895,0.914601,0.646226,0.173469,0.907895,0.155624,0.050824,0.462626,0.042118,0.447368,0.389908,0.22679,0.337331,0.625841,0.238991,0.276336,0.44455,0.239655,0.254839,0.001938,0.917647,0.5625,0.791444,0.639423,0.164948,0.906667,0.127124,0.102276,0.411458,0.068924,0.314783,0.39182,0.165325,0.33913,0.547093,0.287809,0.313106,0.695969,0.488521,0.495457,0.002683,0.959459,0.56,0.964103,0.668269,0.051546,0.756757,0.154148,0.04945,0.376789,0.068125,0.362725,0.392648,0.152484,0.339623,0.556262,0.287809,0.313106,0.69538,0.488521,0.495457,0.002683,0.934211,0.555556,0.865979,0.668269,0.051546,0.756757,0.145108,0.101982,0.381579,0.062801,0.247405,0.368656,0.133638,0.236149,0.515746,0.273961,0.297008,0.774322,0.57893,0.588857,0.001431,0.935065,0.617021,0.837629,0.724771,0.0,0.753425,0.129636,0.100323,0.381579,0.062801,0.247405,0.368656,0.133638,0.231936,0.515746,0.273961,0.297008,0.732394,0.57893,0.588857,0.001256,0.935065,0.6,0.837629,0.724771,0.0,0.753425,0.090724,0.100323,8
